step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
802,0.98167,0.79508,,
803,0.15966,0.95109,,
804,1.07859,0.775,,
805,0.86994,0.79562,,
806,0.07728,0.95238,,
807,1.34799,0.71717,,
808,0.45583,0.88571,,
809,1.08124,0.83333,,
810,1.26178,0.69231,,
811,0.0137,1.0,,
812,0.41064,0.81579,,
813,0.06081,0.95652,,
814,0.32127,0.89831,,
815,0.71181,0.80435,,
816,0.55661,0.85484,,
817,0.18469,0.93548,,
818,0.32906,0.9322,,
819,0.09172,0.94,,
820,0.26488,0.92857,,
821,0.10784,0.95,,
822,0.6467,0.85714,,
823,0.54207,0.87805,,
824,0.59897,0.87081,,
825,0.04743,0.97436,,
826,1.02013,0.81176,,
827,0.04436,0.98387,,
828,0.04014,0.98214,,
829,0.27101,0.94215,,
830,0.0364,0.97849,,
831,0.13216,0.92683,,
832,0.31345,0.93023,,
833,0.42146,0.92308,,
834,0.60766,0.87255,,
835,0.48242,0.87879,,
836,0.44369,0.90698,,
837,0.0149,1.0,,
838,0.29851,0.91964,,
839,0.1268,0.96694,,
840,0.18457,0.93548,,
841,0.44732,0.85484,,
842,0.13572,0.97917,,
843,0.99336,0.77876,,
844,0.26637,0.925,,
845,1.72234,0.57759,,
846,0.44459,0.84211,,
847,0.22973,0.94,,
848,0.10783,0.925,,
849,0.32017,0.85714,,
850,1.09598,0.7907,,
851,0.04163,1.0,,
852,0.42212,0.89216,,
853,1.53348,0.61538,,
854,0.70651,0.82222,,
855,0.94626,0.75,,
856,0.14647,0.95706,,
857,0.06016,0.99306,,
858,0.22353,0.95652,,
859,0.641,0.82143,,
860,0.6855,0.84043,,
861,0.07371,0.9633,,
862,0.45221,0.90351,,
863,1.02601,0.78092,,
864,2.9984,0.34884,,
865,0.27261,0.89855,,
866,0.72418,0.84615,,
867,0.59822,0.85915,,
868,0.04667,0.97674,,
869,0.09203,0.97727,,
870,0.19071,0.9759,,
871,0.14155,0.96023,,
872,0.07486,0.94737,,
873,0.02748,1.0,,
874,0.37035,0.88889,,
875,0.96475,0.74545,,
876,0.08264,0.98551,,
877,0.15241,0.93103,,
878,1.26483,0.67568,,
879,0.56656,0.81319,,
880,0.35967,0.88983,,
881,0.01448,0.98969,,
882,0.65244,0.82353,,
883,2.21258,0.56164,,
884,0.72361,0.82297,,
885,0.54959,0.86239,,
886,0.13459,0.97059,,
887,0.24641,0.92929,,
888,0.07929,0.95238,,
889,0.07107,0.9774,,
890,0.10121,0.94937,,
891,0.10297,0.98438,,
892,1.22919,0.7125,,
893,0.49795,0.84906,,
894,0.0911,0.95238,,
895,1.3341,0.66,,
896,0.07764,0.98824,,
897,0.45918,0.89103,,
898,0.1263,0.95745,,
899,1.50182,0.68182,,
900,0.63518,0.79487,0.22142,0.94444
901,0.10236,0.98592,,
902,2.63465,0.45856,,
903,0.44722,0.85938,,
904,0.55108,0.85938,,
905,1.01803,0.75,,
906,0.07165,0.96296,,
907,0.20199,0.91176,,
908,0.10749,0.96,,
909,0.17008,0.94737,,
910,0.11434,0.96154,,
911,1.26623,0.77473,,
912,0.24201,0.94828,,
913,0.73356,0.82653,,
914,0.12361,0.96861,,
915,0.04441,0.9697,,
916,0.07643,0.97222,,
917,0.08935,0.97222,,
918,0.88699,0.80556,,
919,0.1468,0.92063,,
920,0.86089,0.83099,,
921,0.35336,0.9162,,
922,0.39309,0.96,,
923,0.5282,0.88182,,
924,0.68211,0.80435,,
925,0.33978,0.90625,,
926,0.28395,0.88525,,
927,0.28549,0.90179,,
928,0.04315,0.96825,,
929,0.10535,0.97727,,
930,0.48693,0.86093,,
931,0.05501,0.97248,,
932,0.11725,0.95833,,
933,0.07955,0.95652,,
934,0.60037,0.89655,,
935,0.60224,0.83673,,
936,0.38795,0.92105,,
937,0.08094,0.96104,,
938,0.2212,0.9292,,
939,1.28253,0.69565,,
940,0.29026,0.92105,,
941,0.29148,0.89231,,
942,0.20108,0.94444,,
943,2.78177,0.44086,,
944,1.00607,0.75949,,
945,2.37449,0.48346,,
946,0.11157,0.96078,,
947,0.1455,0.91781,,
948,0.17204,0.94986,,
949,2.84066,0.49078,,
950,0.26758,0.91579,,
951,0.19633,0.95349,,
952,0.03988,1.0,,
953,0.29775,0.92233,,
954,1.28778,0.7541,,
955,0.09814,0.95349,,
956,0.08668,0.96923,,
957,0.72247,0.84348,,
958,0.4807,0.775,,
959,0.71008,0.85204,,
960,0.36273,0.83784,,
961,0.83013,0.80952,,
962,0.18229,0.92079,,
963,0.078,0.91304,,
964,0.08114,0.95349,,
965,0.4185,0.90654,,
966,0.0483,0.98788,,
967,0.48404,0.85345,,
968,0.14577,0.95906,,
969,0.29183,0.90099,,
970,0.06415,0.93939,,
971,0.05549,0.97436,,
972,0.74338,0.81818,,
973,1.06798,0.78462,,
