step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
784,0.1283,0.96104,,
785,8e-05,1.0,,
786,1.6203,0.69737,,
787,0.01886,1.0,,
788,0.15583,0.95455,,
789,0.15376,0.96875,,
790,0.03993,0.97403,0.30811,0.89062
791,0.02892,0.98876,,
792,1.95059,0.62903,,
793,0.54058,0.89216,,
794,0.82118,0.85294,,
795,0.35818,0.86667,,
796,0.14528,0.96117,,
797,0.03566,0.98936,,
798,0.10566,0.95556,,
799,0.39647,0.87838,,
800,0.67303,0.82906,0.8566,0.79612
801,0.19646,0.98649,,
802,0.04284,0.98824,,
803,8e-05,1.0,,
804,0.00186,1.0,,
805,0.77211,0.91489,,
806,0.0,1.0,,
807,0.02546,0.98438,,
808,2.27331,0.51049,,
809,0.07842,0.97778,,
810,0.26736,0.95775,1.914,0.64885
811,0.70295,0.87864,,
812,0.1033,0.98361,,
813,0.04315,0.98319,,
814,0.49816,0.89,,
815,0.23157,0.96809,,
816,0.11943,0.97561,,
817,8e-05,1.0,,
818,0.94988,0.76923,,
819,0.11896,0.98113,,
